identity_id,customer_id,identifier_type,identifier_value,device_type,browser,ip_region,active_hours,confidence,matched_by
ID_BBAB589F,CUST_78C3C998,email,xavier818@gmail.com,,,TN,Night,1.0,deterministic
ID_0D26C190,CUST_78C3C998,device_id,DEV_796AC468,Desktop,Safari,MH,Evening,1.0,deterministic
ID_1212CBF2,CUST_4F73EDFF,email,oscar563@gmail.com,,,KA,Evening,1.0,deterministic
ID_49B687E6,CUST_4F73EDFF,device_id,DEV_594F7EAF,Tablet,Firefox,KA,Night,1.0,deterministic
ID_C1DADE62,CUST_4F73EDFF,phone,918104285337,,,KA,Morning,1.0,deterministic
ID_F37D3F21,CUST_CABDE95A,email,pushti889@gmail.com,,,DL,Morning,1.0,deterministic
ID_A0DBAABD,CUST_CABDE95A,device_id,DEV_5BC2901D,Desktop,Firefox,MH,Afternoon,1.0,deterministic
ID_D93B9255,CUST_CABDE95A,phone,917534802213,,,DL,Evening,1.0,deterministic
ID_377201CA,CUST_8290A620,email,jatin751@gmail.com,,,TN,Afternoon,1.0,deterministic
ID_613B5A09,CUST_8290A620,device_id,DEV_4B164E17,Desktop,Firefox,DL,Evening,1.0,deterministic
ID_6300DDD2,CUST_8290A620,phone,917614627507,,,KA,Evening,1.0,deterministic
ID_BF0A4D2E,CUST_5592D9DA,email,avi764@gmail.com,,,KA,Afternoon,1.0,deterministic
ID_E0F8A12D,CUST_5592D9DA,device_id,DEV_4292647D,Tablet,Safari,MH,Morning,1.0,deterministic
ID_1D991D66,CUST_5592D9DA,phone,919008798095,,,KA,Evening,1.0,deterministic
ID_12A71F78,CUST_6080E2EB,email,karan476@gmail.com,,,MH,Evening,1.0,deterministic
ID_E1E84463,CUST_6080E2EB,device_id,DEV_FCF10422,Desktop,Edge,MH,Night,1.0,deterministic
ID_DA480512,CUST_EFC80D26,email,zaitra995@gmail.com,,,TN,Morning,1.0,deterministic
ID_FEC5FFDE,CUST_EFC80D26,device_id,DEV_D63E51D4,Tablet,Safari,KA,Night,1.0,deterministic
ID_F57B0188,CUST_EFC80D26,phone,919478795533,,,DL,Evening,1.0,deterministic
ID_BB74FCBD,CUST_8A353FB6,email,avi448@gmail.com,,,DL,Evening,1.0,deterministic
ID_FA302BBD,CUST_8A353FB6,device_id,DEV_226CEC6B,Desktop,Chrome,DL,Evening,1.0,deterministic
ID_78635CEB,CUST_8A353FB6,phone,917682179810,,,TN,Morning,1.0,deterministic
ID_689BC7C6,CUST_BBA98762,email,yauvani375@gmail.com,,,MH,Evening,1.0,deterministic
ID_2C336917,CUST_BBA98762,device_id,DEV_68F8A62C,Tablet,Chrome,DL,Evening,1.0,deterministic
ID_A85D1578,CUST_69E3C3BC,email,karan865@gmail.com,,,KA,Night,1.0,deterministic
ID_AF726595,CUST_69E3C3BC,device_id,DEV_F76CA6BD,Desktop,Firefox,DL,Morning,1.0,deterministic
ID_CE86D890,CUST_0EBA4300,email,ekapad376@gmail.com,,,DL,Afternoon,1.0,deterministic
ID_9B8458EF,CUST_0EBA4300,device_id,DEV_FDC0490A,Mobile,Safari,DL,Afternoon,1.0,deterministic
ID_0D705540,CUST_2DCC9A50,email,tristan784@gmail.com,,,KA,Night,1.0,deterministic
ID_8AD42CC5,CUST_2DCC9A50,device_id,DEV_C3E4482F,Desktop,Edge,DL,Morning,1.0,deterministic
ID_05C4FC02,CUST_2DCC9A50,phone,917690864240,,,MH,Afternoon,1.0,deterministic
ID_4B410F28,CUST_0969A929,email,harita834@gmail.com,,,KA,Evening,1.0,deterministic
ID_047FD853,CUST_0969A929,device_id,DEV_81B0A976,Desktop,Chrome,TN,Evening,1.0,deterministic
ID_429DCBB4,CUST_0969A929,phone,919773566402,,,KA,Evening,1.0,deterministic
ID_C0A7D32C,CUST_63815039,email,brijesh694@gmail.com,,,DL,Morning,1.0,deterministic
ID_1693001C,CUST_63815039,device_id,DEV_F7EC799E,Tablet,Chrome,TN,Morning,1.0,deterministic
ID_93F2D734,CUST_63815039,phone,917655607577,,,MH,Evening,1.0,deterministic
ID_569CD22E,CUST_4490EE8E,email,darika314@gmail.com,,,TN,Afternoon,1.0,deterministic
ID_D4F6F7A0,CUST_4490EE8E,device_id,DEV_70CFC0B0,Tablet,Chrome,KA,Night,1.0,deterministic
ID_7DE17CDB,CUST_4490EE8E,phone,918302152446,,,KA,Morning,1.0,deterministic
ID_B2753A61,CUST_9D23F007,email,aarini969@gmail.com,,,DL,Evening,1.0,deterministic
ID_6783F992,CUST_9D23F007,device_id,DEV_2C7D4F1E,Tablet,Chrome,KA,Night,1.0,deterministic
ID_5B59B3E1,CUST_9D23F007,phone,919362402325,,,TN,Evening,1.0,deterministic
ID_2BBDAAA6,CUST_F1C77A66,email,falan229@gmail.com,,,KA,Evening,1.0,deterministic
ID_360F9F85,CUST_F1C77A66,device_id,DEV_BBCDBACE,Mobile,Edge,KA,Morning,1.0,deterministic
ID_03FBB1E7,CUST_F1C77A66,phone,917451965786,,,DL,Morning,1.0,deterministic
ID_80DF7BDC,CUST_2CEA878B,email,kalpit123@gmail.com,,,TN,Evening,1.0,deterministic
ID_803AA27C,CUST_2CEA878B,device_id,DEV_9D3A4856,Mobile,Firefox,MH,Night,1.0,deterministic
ID_73DA1105,CUST_2CEA878B,phone,917313256956,,,KA,Evening,1.0,deterministic
ID_1136C610,CUST_587AD8A4,email,kashish282@gmail.com,,,MH,Morning,1.0,deterministic
ID_DCC04138,CUST_587AD8A4,device_id,DEV_214D8820,Tablet,Edge,KA,Afternoon,1.0,deterministic
ID_93C86C4D,CUST_587AD8A4,phone,917069743201,,,TN,Evening,1.0,deterministic
ID_6D461CA9,CUST_B43BDCE6,email,qasim901@gmail.com,,,KA,Night,1.0,deterministic
ID_D37F21F0,CUST_B43BDCE6,device_id,DEV_170C161E,Mobile,Edge,KA,Night,1.0,deterministic
ID_7E5B247C,CUST_B43BDCE6,phone,919237213386,,,MH,Afternoon,1.0,deterministic
ID_DDBD8621,CUST_4E9B31C7,email,balveer306@gmail.com,,,DL,Night,1.0,deterministic
ID_9358801F,CUST_4E9B31C7,device_id,DEV_F624DEE1,Desktop,Firefox,DL,Evening,1.0,deterministic
ID_3639B1AA,CUST_4E9B31C7,phone,917287381978,,,TN,Morning,1.0,deterministic
ID_A9D97E29,CUST_FE06D134,email,chaitanya475@gmail.com,,,DL,Evening,1.0,deterministic
ID_573900C9,CUST_FE06D134,device_id,DEV_3C0B15D3,Tablet,Chrome,KA,Afternoon,1.0,deterministic
ID_4D79FD4D,CUST_ADB57CAD,email,sai954@gmail.com,,,MH,Morning,1.0,deterministic
ID_004CC169,CUST_ADB57CAD,device_id,DEV_E72A7296,Desktop,Edge,TN,Morning,1.0,deterministic
ID_6FC89614,CUST_D973F35F,email,devansh702@gmail.com,,,MH,Morning,1.0,deterministic
ID_5990FB7D,CUST_D973F35F,device_id,DEV_883B9C7E,Desktop,Edge,DL,Night,1.0,deterministic
ID_4C7A6DF8,CUST_D973F35F,phone,919085287974,,,KA,Night,1.0,deterministic
ID_1B323CE9,CUST_86A609C6,email,jagat40@gmail.com,,,MH,Evening,1.0,deterministic
ID_C15831C3,CUST_86A609C6,device_id,DEV_48065A06,Desktop,Chrome,DL,Afternoon,1.0,deterministic
ID_F93EE7B6,CUST_86A609C6,phone,918489255467,,,MH,Afternoon,1.0,deterministic
ID_3EC54B43,CUST_57541408,email,priya38@gmail.com,,,DL,Evening,1.0,deterministic
ID_CB8BF66C,CUST_57541408,device_id,DEV_EE9E66D8,Desktop,Firefox,DL,Morning,1.0,deterministic
ID_CEBB543A,CUST_57541408,phone,919610650789,,,MH,Night,1.0,deterministic
ID_6DEC45CF,CUST_647F8747,email,tamanna27@gmail.com,,,TN,Morning,1.0,deterministic
ID_80B70DB0,CUST_647F8747,device_id,DEV_B97E784C,Desktop,Edge,TN,Evening,1.0,deterministic
ID_C4E5967D,CUST_647F8747,phone,919945524595,,,TN,Night,1.0,deterministic
ID_345B3C89,CUST_C4A8005E,email,ladli156@gmail.com,,,MH,Afternoon,1.0,deterministic
ID_B012A0FF,CUST_C4A8005E,device_id,DEV_53A82317,Desktop,Safari,DL,Night,1.0,deterministic
ID_0A3FE6F6,CUST_0AD2B348,email,fariq383@gmail.com,,,MH,Morning,1.0,deterministic
ID_67BF782A,CUST_0AD2B348,device_id,DEV_19C9DA1E,Tablet,Safari,DL,Night,1.0,deterministic
ID_2D96C4B6,CUST_0AD2B348,phone,919618795335,,,MH,Evening,1.0,deterministic
ID_47C3107D,CUST_18CE6EE9,email,samuel117@gmail.com,,,MH,Evening,1.0,deterministic
ID_BD70E35C,CUST_18CE6EE9,device_id,DEV_A9E9252A,Mobile,Safari,KA,Afternoon,1.0,deterministic
ID_0C0E1B81,CUST_18CE6EE9,phone,918112225931,,,KA,Evening,1.0,deterministic
ID_244A0E03,CUST_D5C2AF50,email,saumya353@gmail.com,,,TN,Evening,1.0,deterministic
ID_A5F26999,CUST_D5C2AF50,device_id,DEV_E5884F2F,Tablet,Chrome,KA,Afternoon,1.0,deterministic
ID_ED766A4D,CUST_D5C2AF50,phone,918542576902,,,KA,Evening,1.0,deterministic
ID_A4468C90,CUST_CB85A64B,email,wakeeta916@gmail.com,,,KA,Evening,1.0,deterministic
ID_9F93427C,CUST_CB85A64B,device_id,DEV_509A2F21,Mobile,Edge,TN,Night,1.0,deterministic
ID_8B264CB4,CUST_CB85A64B,phone,918096343407,,,MH,Night,1.0,deterministic
ID_B3CDBF0A,CUST_DD199304,email,girindra134@gmail.com,,,DL,Night,1.0,deterministic
ID_EE124473,CUST_DD199304,device_id,DEV_BC2B6832,Mobile,Firefox,MH,Night,1.0,deterministic
ID_AC60D887,CUST_DD199304,phone,919652704261,,,KA,Night,1.0,deterministic
ID_01E91041,CUST_5382FC8A,email,madhav727@gmail.com,,,KA,Night,1.0,deterministic
ID_44C1343B,CUST_5382FC8A,device_id,DEV_DBF162F1,Tablet,Edge,KA,Morning,1.0,deterministic
ID_B9FFA672,CUST_131DA56E,email,baljiwan688@gmail.com,,,KA,Morning,1.0,deterministic
ID_A3271B2B,CUST_131DA56E,device_id,DEV_5739E7C5,Desktop,Safari,TN,Night,1.0,deterministic
ID_0C0BD48A,CUST_131DA56E,phone,918432914481,,,TN,Night,1.0,deterministic
ID_A48DC3D4,CUST_770B623C,email,wriddhish969@gmail.com,,,DL,Night,1.0,deterministic
ID_57040B3F,CUST_770B623C,device_id,DEV_9ADF4CF6,Tablet,Chrome,MH,Afternoon,1.0,deterministic
ID_B3BA1D9B,CUST_770B623C,phone,919903696544,,,MH,Morning,1.0,deterministic
ID_CD143962,CUST_0E180EA4,email,edhitha262@gmail.com,,,TN,Night,1.0,deterministic
ID_9008E5E2,CUST_0E180EA4,device_id,DEV_EC121C91,Mobile,Chrome,MH,Evening,1.0,deterministic
ID_BBCF5B2B,CUST_0E180EA4,phone,919929992262,,,DL,Night,1.0,deterministic
ID_BF83A7F5,CUST_3BD1BFA6,email,onkar714@gmail.com,,,DL,Evening,1.0,deterministic
ID_A0913287,CUST_3BD1BFA6,device_id,DEV_6264D145,Mobile,Edge,DL,Afternoon,1.0,deterministic
ID_4F02F9E6,CUST_0947CD11,email,girindra694@gmail.com,,,MH,Morning,1.0,deterministic
ID_7DC1B610,CUST_0947CD11,device_id,DEV_54DDDD70,Desktop,Chrome,KA,Evening,1.0,deterministic
ID_5FC20F77,CUST_716F42AB,email,ikshita636@gmail.com,,,DL,Night,1.0,deterministic
ID_90A697C9,CUST_716F42AB,device_id,DEV_79B5D3D9,Mobile,Safari,TN,Night,1.0,deterministic
ID_0373FAA8,CUST_716F42AB,phone,918561224827,,,TN,Evening,1.0,deterministic
ID_4A30A12E,CUST_C143D2F6,email,laban121@gmail.com,,,TN,Evening,1.0,deterministic
ID_CE538DD4,CUST_C143D2F6,device_id,DEV_1D2C60BC,Mobile,Firefox,TN,Evening,1.0,deterministic
ID_1FC0146E,CUST_56993D8E,email,yashoda857@gmail.com,,,MH,Afternoon,1.0,deterministic
ID_019631C7,CUST_56993D8E,device_id,DEV_292436A4,Tablet,Firefox,TN,Evening,1.0,deterministic
ID_0A5E5727,CUST_A7E53581,email,chaitaly657@gmail.com,,,KA,Morning,1.0,deterministic
ID_D24D6A57,CUST_A7E53581,device_id,DEV_D47F4938,Tablet,Safari,MH,Evening,1.0,deterministic
ID_D4217123,CUST_A7E53581,phone,918068370142,,,MH,Morning,1.0,deterministic
ID_DBF602F7,CUST_9CB02BCF,email,harsh44@gmail.com,,,TN,Evening,1.0,deterministic
ID_92E29AEA,CUST_9CB02BCF,device_id,DEV_A6FA4F5D,Desktop,Edge,TN,Afternoon,1.0,deterministic
ID_616ADA57,CUST_9CB02BCF,phone,919935332832,,,DL,Morning,1.0,deterministic
ID_FB50273A,CUST_503BE15D,email,yagnesh204@gmail.com,,,KA,Morning,1.0,deterministic
ID_0E8F1886,CUST_503BE15D,device_id,DEV_8D793A05,Tablet,Safari,MH,Night,1.0,deterministic
ID_1F64D0C3,CUST_503BE15D,phone,917940968225,,,DL,Morning,1.0,deterministic
ID_11242147,CUST_C2207C2D,email,shaurya461@gmail.com,,,KA,Evening,1.0,deterministic
ID_515F48E1,CUST_C2207C2D,device_id,DEV_C0BB1BFC,Mobile,Firefox,KA,Morning,1.0,deterministic
ID_E5AC3235,CUST_02424CE3,email,fiyaz245@gmail.com,,,DL,Afternoon,1.0,deterministic
ID_9BE1AD1A,CUST_02424CE3,device_id,DEV_5F2EAC8B,Mobile,Chrome,DL,Night,1.0,deterministic
ID_426ED185,CUST_02424CE3,phone,919839370943,,,TN,Afternoon,1.0,deterministic
ID_7B61C82F,CUST_1FF0F4B8,email,guneet656@gmail.com,,,KA,Afternoon,1.0,deterministic
ID_BE3749C9,CUST_1FF0F4B8,device_id,DEV_065138A9,Mobile,Firefox,MH,Night,1.0,deterministic
ID_7BAF08CB,CUST_1FF0F4B8,phone,917645643670,,,TN,Afternoon,1.0,deterministic
ID_A108B464,CUST_0B5ABC6D,email,alka398@gmail.com,,,KA,Afternoon,1.0,deterministic
ID_2D3F7BC0,CUST_0B5ABC6D,device_id,DEV_87BDD02C,Tablet,Edge,KA,Night,1.0,deterministic
ID_EB8428BA,CUST_0B5ABC6D,phone,919515590147,,,TN,Night,1.0,deterministic
ID_4B7FBAC2,CUST_184CC8F1,email,ikshita97@gmail.com,,,DL,Night,1.0,deterministic
ID_B1194FB3,CUST_184CC8F1,device_id,DEV_97165480,Tablet,Safari,KA,Morning,1.0,deterministic
ID_C485EEE2,CUST_184CC8F1,phone,918408367840,,,MH,Night,1.0,deterministic
ID_19B11B93,CUST_E4B13E8F,email,xalak320@gmail.com,,,KA,Morning,1.0,deterministic
ID_27CF008C,CUST_E4B13E8F,device_id,DEV_7073C134,Desktop,Safari,TN,Morning,1.0,deterministic
ID_EA99D73C,CUST_81CA5D16,email,aashi152@gmail.com,,,MH,Afternoon,1.0,deterministic
ID_8B6BC62F,CUST_81CA5D16,device_id,DEV_DBA245CA,Tablet,Edge,MH,Night,1.0,deterministic
ID_1F0D4641,CUST_81CA5D16,phone,919477267378,,,TN,Morning,1.0,deterministic
ID_0BE6F419,CUST_83645FC6,email,robert986@gmail.com,,,DL,Evening,1.0,deterministic
ID_9EC74A70,CUST_83645FC6,device_id,DEV_F60D8A48,Mobile,Edge,TN,Night,1.0,deterministic
ID_86D1B42E,CUST_83645FC6,phone,917061726317,,,DL,Evening,1.0,deterministic
ID_01C6FE68,CUST_6E5A12E9,email,chanakya922@gmail.com,,,DL,Evening,1.0,deterministic
ID_42253EB1,CUST_6E5A12E9,device_id,DEV_60C17EE4,Mobile,Chrome,KA,Night,1.0,deterministic
ID_DA58119F,CUST_AC41ECF3,email,nilima256@gmail.com,,,DL,Night,1.0,deterministic
ID_9F23002D,CUST_AC41ECF3,device_id,DEV_4889CCD9,Tablet,Safari,DL,Evening,1.0,deterministic
ID_7563F0DF,CUST_3683D49C,email,inaya363@gmail.com,,,KA,Evening,1.0,deterministic
ID_DAA82BEA,CUST_3683D49C,device_id,DEV_679798BE,Mobile,Safari,KA,Morning,1.0,deterministic
ID_4A66EB4E,CUST_3683D49C,phone,917308066435,,,DL,Afternoon,1.0,deterministic
ID_AD4984D3,CUST_9AC92005,email,dominic413@gmail.com,,,MH,Afternoon,1.0,deterministic
ID_40B54AAC,CUST_9AC92005,device_id,DEV_AA1AF93C,Desktop,Chrome,TN,Night,1.0,deterministic
ID_42B54020,CUST_9AC92005,phone,917401111070,,,MH,Evening,1.0,deterministic
ID_DE0CABE5,CUST_36D8E45F,email,teerth704@gmail.com,,,DL,Evening,1.0,deterministic
ID_16311CEE,CUST_36D8E45F,device_id,DEV_55A1F57C,Tablet,Edge,KA,Afternoon,1.0,deterministic
ID_DC88AC74,CUST_36D8E45F,phone,918791152591,,,KA,Evening,1.0,deterministic
ID_B3455E71,CUST_741B6B68,email,balhaar251@gmail.com,,,TN,Night,1.0,deterministic
ID_AB49C2FF,CUST_741B6B68,device_id,DEV_E62DE2DF,Desktop,Edge,KA,Afternoon,1.0,deterministic
ID_B6DF2A11,CUST_28C10C94,email,mekhala208@gmail.com,,,TN,Afternoon,1.0,deterministic
ID_7597BD00,CUST_28C10C94,device_id,DEV_756D37A1,Desktop,Edge,DL,Morning,1.0,deterministic
ID_DFD8D71B,CUST_28C10C94,phone,917700442265,,,TN,Evening,1.0,deterministic
ID_AEC01EE8,CUST_6E27F854,email,frederick665@gmail.com,,,DL,Morning,1.0,deterministic
ID_B7397711,CUST_6E27F854,device_id,DEV_F3DA9766,Desktop,Edge,TN,Night,1.0,deterministic
ID_57D2F52B,CUST_999FE051,email,chaaya172@gmail.com,,,KA,Morning,1.0,deterministic
ID_3AAB417A,CUST_999FE051,device_id,DEV_3A6C4778,Mobile,Safari,TN,Evening,1.0,deterministic
ID_16D21B43,CUST_999FE051,phone,917828727667,,,MH,Night,1.0,deterministic
ID_031C9EE4,CUST_EFDB19CD,email,brinda630@gmail.com,,,DL,Evening,1.0,deterministic
ID_455C4D18,CUST_EFDB19CD,device_id,DEV_BDD2493C,Tablet,Firefox,DL,Morning,1.0,deterministic
ID_6A9FF2AA,CUST_EFDB19CD,phone,918863486735,,,MH,Night,1.0,deterministic
ID_31EF59CD,CUST_83469F4C,email,jagat338@gmail.com,,,DL,Morning,1.0,deterministic
ID_2AD85832,CUST_83469F4C,device_id,DEV_5EA6911F,Tablet,Edge,KA,Morning,1.0,deterministic
ID_CA1428E4,CUST_83469F4C,phone,917998719266,,,DL,Morning,1.0,deterministic
ID_5996C19B,CUST_C71AE6AD,email,ronith535@gmail.com,,,KA,Afternoon,1.0,deterministic
ID_64EC7E09,CUST_C71AE6AD,device_id,DEV_18702F39,Desktop,Chrome,KA,Night,1.0,deterministic
ID_7F1EA47B,CUST_34A39B77,email,anamika602@gmail.com,,,DL,Morning,1.0,deterministic
ID_36196D5C,CUST_34A39B77,device_id,DEV_4060C472,Desktop,Safari,MH,Evening,1.0,deterministic
ID_6B22A259,CUST_C8E4870F,email,udarsh43@gmail.com,,,TN,Evening,1.0,deterministic
ID_AEBAB537,CUST_C8E4870F,device_id,DEV_41CD3877,Mobile,Safari,MH,Afternoon,1.0,deterministic
ID_33F1B48B,CUST_C8E4870F,phone,918126597114,,,TN,Afternoon,1.0,deterministic
ID_CF4C431B,CUST_A945F7C3,email,samarth820@gmail.com,,,TN,Night,1.0,deterministic
ID_0D0EF152,CUST_A945F7C3,device_id,DEV_0306583E,Tablet,Firefox,DL,Morning,1.0,deterministic
ID_15ABEC10,CUST_A945F7C3,phone,917243618681,,,KA,Morning,1.0,deterministic
ID_8714AB7B,CUST_9A972779,email,benjamin295@gmail.com,,,TN,Morning,1.0,deterministic
ID_3282AF56,CUST_9A972779,device_id,DEV_55F3DA8C,Tablet,Safari,TN,Morning,1.0,deterministic
ID_DC4A03A7,CUST_3B7AAABC,email,bina812@gmail.com,,,KA,Evening,1.0,deterministic
ID_B32FFBC5,CUST_3B7AAABC,device_id,DEV_3F0829C9,Desktop,Firefox,TN,Afternoon,1.0,deterministic
ID_D7589CE3,CUST_3B7AAABC,phone,918466049749,,,TN,Morning,1.0,deterministic
ID_D9E1E00D,CUST_67C3AF77,email,vivaan77@gmail.com,,,DL,Evening,1.0,deterministic
ID_4FFB78F2,CUST_67C3AF77,device_id,DEV_9B7D1243,Tablet,Chrome,MH,Evening,1.0,deterministic
ID_70B95A02,CUST_8861184D,email,inaya877@gmail.com,,,DL,Night,1.0,deterministic
ID_09DD2B63,CUST_8861184D,device_id,DEV_B8909281,Tablet,Chrome,DL,Afternoon,1.0,deterministic
ID_2F00C769,CUST_8861184D,phone,918342604122,,,KA,Afternoon,1.0,deterministic
ID_D2C0D2AF,CUST_06A239D3,email,dayita444@gmail.com,,,KA,Night,1.0,deterministic
ID_8C338F5F,CUST_06A239D3,device_id,DEV_47BCE770,Desktop,Edge,TN,Evening,1.0,deterministic
ID_1B5FCF49,CUST_06A239D3,phone,918583709938,,,TN,Morning,1.0,deterministic
ID_74B9E51C,CUST_1BD16710,email,ayushman340@gmail.com,,,DL,Morning,1.0,deterministic
ID_9A5A22C7,CUST_1BD16710,device_id,DEV_9E2F46EF,Tablet,Edge,TN,Evening,1.0,deterministic
ID_5D191E4D,CUST_1BD16710,phone,919079302883,,,DL,Afternoon,1.0,deterministic
ID_AF02E8FC,CUST_912094DF,email,forum291@gmail.com,,,MH,Evening,1.0,deterministic
ID_9CF8BDFD,CUST_912094DF,device_id,DEV_C346C319,Mobile,Safari,MH,Morning,1.0,deterministic
ID_AFB3C7E3,CUST_3F1908FF,email,meera582@gmail.com,,,TN,Night,1.0,deterministic
ID_6AB9B12F,CUST_3F1908FF,device_id,DEV_91B49BE8,Mobile,Chrome,TN,Evening,1.0,deterministic
ID_FC257D0B,CUST_3F1908FF,phone,918091555487,,,TN,Night,1.0,deterministic
ID_493EAABF,CUST_EEB6C2C2,email,chaman646@gmail.com,,,MH,Night,1.0,deterministic
ID_C7DFC56F,CUST_EEB6C2C2,device_id,DEV_C3F8B213,Mobile,Edge,TN,Morning,1.0,deterministic
ID_73D8A601,CUST_EEB6C2C2,phone,917986364075,,,TN,Night,1.0,deterministic
ID_FE0667D7,CUST_94DE09B8,email,kevin855@gmail.com,,,TN,Afternoon,1.0,deterministic
ID_F174A0F3,CUST_94DE09B8,device_id,DEV_BB633F75,Mobile,Chrome,DL,Morning,1.0,deterministic
ID_D10EF3E6,CUST_94DE09B8,phone,919494917245,,,TN,Evening,1.0,deterministic
ID_8F12B945,CUST_89EA70FF,email,kritika338@gmail.com,,,MH,Morning,1.0,deterministic
ID_5C1A67B7,CUST_89EA70FF,device_id,DEV_A754BB87,Mobile,Edge,TN,Evening,1.0,deterministic
ID_DB9035A4,CUST_5F83A21D,email,ekaraj131@gmail.com,,,DL,Evening,1.0,deterministic
ID_CAA73ED8,CUST_5F83A21D,device_id,DEV_AB3C8900,Tablet,Firefox,KA,Night,1.0,deterministic
ID_B7B6D701,CUST_5F83A21D,phone,919294737798,,,DL,Morning,1.0,deterministic
ID_64422013,CUST_18AA4492,email,vamakshi215@gmail.com,,,DL,Night,1.0,deterministic
ID_F96D218B,CUST_18AA4492,device_id,DEV_73CF3260,Mobile,Firefox,TN,Night,1.0,deterministic
ID_3A5B1B00,CUST_027164B3,email,caleb626@gmail.com,,,MH,Night,1.0,deterministic
ID_6118F8FF,CUST_027164B3,device_id,DEV_42FD7272,Mobile,Chrome,MH,Morning,1.0,deterministic
ID_EFEFB2CF,CUST_027164B3,phone,917372789406,,,DL,Evening,1.0,deterministic
ID_012F6C2A,CUST_0AD94D28,email,jyoti748@gmail.com,,,TN,Morning,1.0,deterministic
ID_34F6903E,CUST_0AD94D28,device_id,DEV_6CA07A10,Tablet,Chrome,TN,Morning,1.0,deterministic
ID_B8FEBEA9,CUST_31B02712,email,utkarsh76@gmail.com,,,TN,Evening,1.0,deterministic
ID_9F9672E6,CUST_31B02712,device_id,DEV_90742200,Mobile,Safari,TN,Morning,1.0,deterministic
ID_D4DA49CF,CUST_AC95571E,email,amara993@gmail.com,,,TN,Night,1.0,deterministic
ID_BA2A1C8E,CUST_AC95571E,device_id,DEV_DD6F3231,Mobile,Edge,KA,Night,1.0,deterministic
ID_1AB10D87,CUST_AC95571E,phone,918853338516,,,TN,Morning,1.0,deterministic
ID_A0A3BFC0,CUST_65901553,email,arya384@gmail.com,,,TN,Evening,1.0,deterministic
ID_450E4B42,CUST_65901553,device_id,DEV_E5655852,Tablet,Firefox,MH,Evening,1.0,deterministic
ID_49F8B710,CUST_65901553,phone,918570666367,,,MH,Morning,1.0,deterministic
ID_F9CAF74C,CUST_8E8B796A,email,yauvani769@gmail.com,,,DL,Night,1.0,deterministic
ID_567921AA,CUST_8E8B796A,device_id,DEV_DBAE1C64,Desktop,Chrome,DL,Evening,1.0,deterministic
ID_14726A19,CUST_8E8B796A,phone,918353217519,,,KA,Morning,1.0,deterministic
ID_F84761DF,CUST_7B473553,email,theodore894@gmail.com,,,KA,Night,1.0,deterministic
ID_4E2E9445,CUST_7B473553,device_id,DEV_7F78966D,Desktop,Firefox,DL,Night,1.0,deterministic
ID_5C6A2BA9,CUST_7B473553,phone,917984735038,,,MH,Morning,1.0,deterministic
ID_718A929C,CUST_9140D68A,email,hemang266@gmail.com,,,TN,Morning,1.0,deterministic
ID_EDD627DE,CUST_9140D68A,device_id,DEV_1636394C,Mobile,Chrome,KA,Night,1.0,deterministic
ID_47069BFA,CUST_9140D68A,phone,917599428903,,,KA,Night,1.0,deterministic
ID_341957EE,CUST_0F053F77,email,veer712@gmail.com,,,MH,Afternoon,1.0,deterministic
ID_15E870E2,CUST_0F053F77,device_id,DEV_4C16A2BD,Tablet,Safari,DL,Morning,1.0,deterministic
ID_4D9C0CA7,CUST_0F053F77,phone,917580187642,,,DL,Morning,1.0,deterministic
ID_A4C3044B,CUST_8D250AB2,email,zarna321@gmail.com,,,DL,Evening,1.0,deterministic
ID_417A484D,CUST_8D250AB2,device_id,DEV_E46F93BF,Mobile,Safari,TN,Night,1.0,deterministic
ID_66852EFD,CUST_76F3CA16,email,hemangini544@gmail.com,,,TN,Evening,1.0,deterministic
ID_3B8221B8,CUST_76F3CA16,device_id,DEV_44CE45FD,Mobile,Firefox,MH,Afternoon,1.0,deterministic
ID_39D66E60,CUST_76F3CA16,phone,917525708614,,,MH,Evening,1.0,deterministic
ID_6A2CAAD2,CUST_8D1EC76F,email,adweta324@gmail.com,,,KA,Night,1.0,deterministic
ID_60E9A74B,CUST_8D1EC76F,device_id,DEV_E560A8E4,Tablet,Chrome,TN,Evening,1.0,deterministic
ID_9759815F,CUST_8D1EC76F,phone,917466570987,,,DL,Night,1.0,deterministic
ID_6E30DDA6,CUST_19C3FD37,email,abhiram296@gmail.com,,,DL,Morning,1.0,deterministic
ID_ED2C198D,CUST_19C3FD37,device_id,DEV_C2FE04F8,Tablet,Chrome,KA,Morning,1.0,deterministic
ID_5AD04C57,CUST_19C3FD37,phone,917207535364,,,DL,Afternoon,1.0,deterministic
ID_05FF524D,CUST_4E59CDC9,email,sara932@gmail.com,,,KA,Afternoon,1.0,deterministic
ID_7BD2E9F7,CUST_4E59CDC9,device_id,DEV_BE1710E5,Desktop,Chrome,TN,Evening,1.0,deterministic
ID_889156D1,CUST_4E59CDC9,phone,917754951318,,,MH,Evening,1.0,deterministic
ID_8EF6FE47,CUST_E3CC687C,email,joshua721@gmail.com,,,MH,Afternoon,1.0,deterministic
ID_F04594C7,CUST_E3CC687C,device_id,DEV_C32DCF21,Mobile,Chrome,TN,Afternoon,1.0,deterministic
ID_A6037392,CUST_E3CC687C,phone,919522213205,,,DL,Night,1.0,deterministic
